model,problem_id,variant,layer,rank,logprob,cosine_to_gold_unembed,gold_content,gold_token_id,gold_token_decoded,gold_unigram_count,gold_token_id_rank_proxy,n_layers,sep_note
meta-llama/Llama-3.1-8B-Instruct,GSM_062,canonical,15,386,-11.45522,0.037794,112000,7261,112,12,7261,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_062,canonical,16,84,-11.376687,0.041018,112000,7261,112,12,7261,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_062,canonical,17,44,-11.312626,0.043339,112000,7261,112,12,7261,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_062,canonical,18,132,-11.296398,0.037218,112000,7261,112,12,7261,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_062,canonical,19,758,-11.340721,0.026889,112000,7261,112,12,7261,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_062,canonical,20,684,-11.319188,0.028158,112000,7261,112,12,7261,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_062,canonical,21,729,-11.246886,0.02777,112000,7261,112,12,7261,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_062,canonical,22,317,-11.087748,0.032254,112000,7261,112,12,7261,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_062,canonical,23,337,-10.996538,0.032579,112000,7261,112,12,7261,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_062,canonical,24,168,-10.752213,0.040035,112000,7261,112,12,7261,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_062,canonical,25,187,-10.751127,0.036787,112000,7261,112,12,7261,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_062,canonical,26,110,-10.533904,0.041272,112000,7261,112,12,7261,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_062,canonical,27,108,-10.389348,0.042202,112000,7261,112,12,7261,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_062,canonical,28,119,-10.074818,0.043694,112000,7261,112,12,7261,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_062,canonical,29,179,-10.187727,0.039331,112000,7261,112,12,7261,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_062,canonical,30,133,-9.656375,0.048753,112000,7261,112,12,7261,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_062,canonical,31,127,-8.153026,0.092006,112000,7261,112,12,7261,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_062,W3,0,32155,-11.754607,0.010028,112000,7261,112,12,7261,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_062,W3,1,42754,-11.755556,0.006139,112000,7261,112,12,7261,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_062,W3,2,68746,-11.764095,-0.000628,112000,7261,112,12,7261,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_062,W3,3,100583,-11.786796,-0.006812,112000,7261,112,12,7261,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_062,W3,4,69590,-11.767709,0.002965,112000,7261,112,12,7261,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_062,W3,5,72559,-11.773681,0.00647,112000,7261,112,12,7261,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_062,W3,6,25960,-11.715255,0.021768,112000,7261,112,12,7261,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_062,W3,7,9840,-11.670516,0.028246,112000,7261,112,12,7261,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_062,W3,8,12236,-11.674391,0.023744,112000,7261,112,12,7261,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_062,W3,9,9601,-11.656157,0.023457,112000,7261,112,12,7261,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_062,W3,10,22335,-11.689687,0.021418,112000,7261,112,12,7261,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_062,W3,11,2367,-11.587925,0.041092,112000,7261,112,12,7261,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_062,W3,12,50164,-11.742049,0.009762,112000,7261,112,12,7261,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_062,W3,13,23276,-11.682513,0.016828,112000,7261,112,12,7261,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_062,W3,14,7656,-11.605395,0.02543,112000,7261,112,12,7261,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_062,W3,15,185,-11.427959,0.041508,112000,7261,112,12,7261,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_062,W3,16,78,-11.37064,0.042002,112000,7261,112,12,7261,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_062,W3,17,64,-11.32583,0.043234,112000,7261,112,12,7261,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_062,W3,18,198,-11.320955,0.035228,112000,7261,112,12,7261,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_062,W3,19,1099,-11.36871,0.024712,112000,7261,112,12,7261,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_062,W3,20,799,-11.331909,0.027442,112000,7261,112,12,7261,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_062,W3,21,614,-11.234943,0.028875,112000,7261,112,12,7261,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_062,W3,22,611,-11.152526,0.028577,112000,7261,112,12,7261,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_062,W3,23,615,-11.07512,0.028857,112000,7261,112,12,7261,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_062,W3,24,377,-10.890108,0.033121,112000,7261,112,12,7261,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_062,W3,25,464,-10.904847,0.029812,112000,7261,112,12,7261,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_062,W3,26,280,-10.706415,0.0335,112000,7261,112,12,7261,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_062,W3,27,147,-10.478484,0.038904,112000,7261,112,12,7261,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_062,W3,28,208,-10.221682,0.038553,112000,7261,112,12,7261,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_062,W3,29,300,-10.353613,0.034305,112000,7261,112,12,7261,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_062,W3,30,169,-9.741015,0.045404,112000,7261,112,12,7261,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_062,W3,31,132,-9.193504,0.087115,112000,7261,112,12,7261,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_063,canonical,0,3508,-11.740699,0.028589,16200,10674,162,6,10674,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_063,canonical,1,5593,-11.736568,0.024532,16200,10674,162,6,10674,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_063,canonical,2,8742,-11.727865,0.022148,16200,10674,162,6,10674,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_063,canonical,3,48222,-11.752736,0.009603,16200,10674,162,6,10674,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_063,canonical,4,17864,-11.713112,0.020618,16200,10674,162,6,10674,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_063,canonical,5,12096,-11.685028,0.02942,16200,10674,162,6,10674,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_063,canonical,6,55287,-11.754197,0.011002,16200,10674,162,6,10674,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_063,canonical,7,27481,-11.714713,0.016745,16200,10674,162,6,10674,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_063,canonical,8,68601,-11.770585,0.002947,16200,10674,162,6,10674,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_063,canonical,9,66459,-11.769111,0.001823,16200,10674,162,6,10674,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_063,canonical,10,114347,-11.864935,-0.010601,16200,10674,162,6,10674,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_063,canonical,11,96103,-11.817992,-0.003365,16200,10674,162,6,10674,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_063,canonical,12,58851,-11.757087,0.005963,16200,10674,162,6,10674,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_063,canonical,13,2360,-11.564377,0.033499,16200,10674,162,6,10674,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_063,canonical,14,68164,-11.776134,0.00054,16200,10674,162,6,10674,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_063,canonical,15,73604,-11.786977,-0.005267,16200,10674,162,6,10674,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_063,canonical,16,49775,-11.73555,-0.002381,16200,10674,162,6,10674,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_063,canonical,17,6851,-11.556732,0.014867,16200,10674,162,6,10674,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_063,canonical,18,38909,-11.692614,-0.005399,16200,10674,162,6,10674,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_063,canonical,19,27517,-11.63274,-0.002619,16200,10674,162,6,10674,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_063,canonical,20,14595,-11.55649,0.005023,16200,10674,162,6,10674,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_063,canonical,21,11925,-11.497515,0.006029,16200,10674,162,6,10674,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_063,canonical,22,5962,-11.376338,0.01089,16200,10674,162,6,10674,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_063,canonical,23,3758,-11.26295,0.014317,16200,10674,162,6,10674,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_063,canonical,24,6779,-11.272846,0.009192,16200,10674,162,6,10674,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_063,canonical,25,6745,-11.266882,0.008631,16200,10674,162,6,10674,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_063,canonical,26,7022,-11.200561,0.007969,16200,10674,162,6,10674,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_063,canonical,27,25256,-11.47492,-0.005393,16200,10674,162,6,10674,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_063,canonical,28,2687,-10.798065,0.015886,16200,10674,162,6,10674,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_063,canonical,29,1532,-10.616245,0.021769,16200,10674,162,6,10674,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_063,canonical,30,644,-10.087897,0.032771,16200,10674,162,6,10674,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_063,canonical,31,240,-10.223586,0.073507,16200,10674,162,6,10674,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_063,W3,0,3322,-11.740343,0.028909,16200,10674,162,6,10674,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_063,W3,1,4585,-11.735191,0.025842,16200,10674,162,6,10674,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_063,W3,2,8403,-11.727514,0.02251,16200,10674,162,6,10674,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_063,W3,3,51278,-11.754726,0.008391,16200,10674,162,6,10674,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_063,W3,4,17527,-11.71277,0.020515,16200,10674,162,6,10674,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_063,W3,5,11862,-11.685041,0.02919,16200,10674,162,6,10674,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_063,W3,6,52537,-11.750979,0.011732,16200,10674,162,6,10674,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_063,W3,7,23504,-11.707644,0.018052,16200,10674,162,6,10674,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_063,W3,8,70968,-11.77388,0.002723,16200,10674,162,6,10674,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_063,W3,9,68779,-11.772513,0.001581,16200,10674,162,6,10674,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_063,W3,10,113792,-11.864206,-0.010083,16200,10674,162,6,10674,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_063,W3,11,94980,-11.816154,-0.002841,16200,10674,162,6,10674,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_063,W3,12,56954,-11.753734,0.006408,16200,10674,162,6,10674,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_063,W3,13,2563,-11.566596,0.033085,16200,10674,162,6,10674,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_063,W3,14,54454,-11.7493,0.004312,16200,10674,162,6,10674,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_063,W3,15,63601,-11.766214,-0.002658,16200,10674,162,6,10674,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_063,W3,16,51019,-11.738525,-0.002212,16200,10674,162,6,10674,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_063,W3,17,6459,-11.555486,0.015274,16200,10674,162,6,10674,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_063,W3,18,34588,-11.676809,-0.004125,16200,10674,162,6,10674,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_063,W3,19,26604,-11.629064,-0.002281,16200,10674,162,6,10674,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_063,W3,20,11142,-11.532964,0.007751,16200,10674,162,6,10674,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_063,W3,21,12530,-11.508529,0.006067,16200,10674,162,6,10674,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_063,W3,22,7462,-11.413438,0.009737,16200,10674,162,6,10674,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_063,W3,23,4866,-11.308559,0.012879,16200,10674,162,6,10674,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_063,W3,24,8067,-11.311404,0.008155,16200,10674,162,6,10674,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_063,W3,25,6647,-11.280931,0.009285,16200,10674,162,6,10674,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_063,W3,26,10277,-11.297423,0.00522,16200,10674,162,6,10674,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_063,W3,27,26797,-11.50351,-0.005236,16200,10674,162,6,10674,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_063,W3,28,4021,-10.931806,0.012544,16200,10674,162,6,10674,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_063,W3,29,2374,-10.762272,0.019102,16200,10674,162,6,10674,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_063,W3,30,647,-10.168489,0.031625,16200,10674,162,6,10674,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_063,W3,31,252,-11.201488,0.068752,16200,10674,162,6,10674,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_064,canonical,0,78340,-11.764784,-0.004373,75,2075,75,32,2075,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_064,canonical,1,58668,-11.760272,0.001968,75,2075,75,32,2075,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_064,canonical,2,31356,-11.747112,0.011943,75,2075,75,32,2075,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_064,canonical,3,97194,-11.784204,-0.004798,75,2075,75,32,2075,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_064,canonical,4,80536,-11.777833,0.00091,75,2075,75,32,2075,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_064,canonical,5,114853,-11.837489,-0.011351,75,2075,75,32,2075,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_064,canonical,6,114895,-11.836909,-0.011757,75,2075,75,32,2075,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_064,canonical,7,95262,-11.80512,-0.004463,75,2075,75,32,2075,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_064,canonical,8,99647,-11.816829,-0.006863,75,2075,75,32,2075,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_064,canonical,9,81419,-11.791351,-0.002716,75,2075,75,32,2075,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_064,canonical,10,93570,-11.81542,-0.001409,75,2075,75,32,2075,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_064,canonical,11,94888,-11.818786,-0.000698,75,2075,75,32,2075,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_064,canonical,12,82491,-11.798409,0.000684,75,2075,75,32,2075,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_064,canonical,13,68414,-11.774905,0.002419,75,2075,75,32,2075,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_064,canonical,14,58688,-11.75781,0.003327,75,2075,75,32,2075,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_064,canonical,15,58266,-11.755027,-0.000625,75,2075,75,32,2075,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_064,canonical,16,22746,-11.658228,0.008255,75,2075,75,32,2075,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_064,canonical,17,2193,-11.470239,0.024593,75,2075,75,32,2075,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_064,canonical,18,1759,-11.410951,0.024639,75,2075,75,32,2075,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_064,canonical,19,1608,-11.345276,0.023254,75,2075,75,32,2075,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_064,canonical,20,1270,-11.324868,0.025609,75,2075,75,32,2075,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_064,canonical,21,2780,-11.273995,0.018037,75,2075,75,32,2075,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_064,canonical,22,704,-11.005054,0.031197,75,2075,75,32,2075,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_064,canonical,23,486,-10.832306,0.036526,75,2075,75,32,2075,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_064,canonical,24,601,-10.73065,0.034858,75,2075,75,32,2075,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_064,canonical,25,321,-10.620157,0.04021,75,2075,75,32,2075,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_064,canonical,26,233,-10.343275,0.045476,75,2075,75,32,2075,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_064,canonical,27,169,-10.252678,0.047436,75,2075,75,32,2075,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_064,canonical,28,142,-9.870817,0.053129,75,2075,75,32,2075,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_064,canonical,29,76,-9.480122,0.063834,75,2075,75,32,2075,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_064,canonical,30,42,-8.592712,0.084517,75,2075,75,32,2075,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_064,canonical,31,44,-5.987828,0.140126,75,2075,75,32,2075,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_064,W3,0,81122,-11.765401,-0.004776,75,2075,75,32,2075,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_064,W3,1,60722,-11.760853,0.001481,75,2075,75,32,2075,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_064,W3,2,32222,-11.747584,0.011564,75,2075,75,32,2075,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_064,W3,3,94144,-11.781882,-0.003703,75,2075,75,32,2075,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_064,W3,4,77941,-11.775354,0.001535,75,2075,75,32,2075,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_064,W3,5,114307,-11.835887,-0.011059,75,2075,75,32,2075,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_064,W3,6,114046,-11.83465,-0.011234,75,2075,75,32,2075,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_064,W3,7,90745,-11.798215,-0.003179,75,2075,75,32,2075,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_064,W3,8,98994,-11.814988,-0.007122,75,2075,75,32,2075,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_064,W3,9,77792,-11.785695,-0.001482,75,2075,75,32,2075,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_064,W3,10,89908,-11.808424,-0.000608,75,2075,75,32,2075,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_064,W3,11,91335,-11.811305,-0.000535,75,2075,75,32,2075,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_064,W3,12,81779,-11.796712,0.000175,75,2075,75,32,2075,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_064,W3,13,81082,-11.797878,-0.002152,75,2075,75,32,2075,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_064,W3,14,59271,-11.758779,0.002532,75,2075,75,32,2075,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_064,W3,15,71606,-11.78314,-0.003931,75,2075,75,32,2075,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_064,W3,16,29267,-11.681688,0.005619,75,2075,75,32,2075,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_064,W3,17,2632,-11.493806,0.023871,75,2075,75,32,2075,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_064,W3,18,2553,-11.451317,0.021806,75,2075,75,32,2075,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_064,W3,19,1261,-11.358388,0.026113,75,2075,75,32,2075,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_064,W3,20,1665,-11.370158,0.024351,75,2075,75,32,2075,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_064,W3,21,3350,-11.334764,0.01699,75,2075,75,32,2075,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_064,W3,22,490,-11.052253,0.033555,75,2075,75,32,2075,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_064,W3,23,365,-10.905369,0.037477,75,2075,75,32,2075,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_064,W3,24,603,-10.829147,0.033336,75,2075,75,32,2075,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_064,W3,25,427,-10.753168,0.035429,75,2075,75,32,2075,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_064,W3,26,229,-10.465368,0.043009,75,2075,75,32,2075,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_064,W3,27,116,-10.302442,0.048752,75,2075,75,32,2075,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_064,W3,28,136,-9.978862,0.050183,75,2075,75,32,2075,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_064,W3,29,69,-9.686436,0.059042,75,2075,75,32,2075,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_064,W3,30,60,-8.981215,0.070964,75,2075,75,32,2075,32,''
meta-llama/Llama-3.1-8B-Instruct,GSM_064,W3,31,42,-7.657307,0.124802,75,2075,75,32,2075,32,''
Qwen/Qwen2.5-7B-Instruct,GSM_001,canonical,0,150552,-12.414826,-0.016542,51,20,5,423,20,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_001,canonical,1,151801,-13.079998,-0.038071,51,20,5,423,20,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_001,canonical,2,151841,-13.634135,-0.046603,51,20,5,423,20,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_001,canonical,3,151908,-13.634061,-0.049316,51,20,5,423,20,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_001,canonical,4,151896,-13.823437,-0.047447,51,20,5,423,20,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_001,canonical,5,151881,-15.264066,-0.052748,51,20,5,423,20,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_001,canonical,6,151833,-15.408071,-0.047845,51,20,5,423,20,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_001,canonical,7,151904,-15.971796,-0.061053,51,20,5,423,20,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_001,canonical,8,151915,-15.432158,-0.053862,51,20,5,423,20,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_001,canonical,9,151917,-17.247036,-0.06559,51,20,5,423,20,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_001,canonical,10,151913,-17.574244,-0.063119,51,20,5,423,20,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_001,canonical,11,151897,-17.657944,-0.058324,51,20,5,423,20,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_001,canonical,12,151854,-17.50145,-0.053131,51,20,5,423,20,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_001,canonical,13,151866,-19.272482,-0.055352,51,20,5,423,20,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_001,canonical,14,151897,-22.225237,-0.06259,51,20,5,423,20,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_001,canonical,15,151835,-21.148445,-0.051176,51,20,5,423,20,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_001,canonical,16,151902,-22.214844,-0.060689,51,20,5,423,20,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_001,canonical,17,151834,-21.535912,-0.044314,51,20,5,423,20,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_001,canonical,18,151850,-22.437727,-0.046344,51,20,5,423,20,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_001,canonical,19,151867,-23.998463,-0.046349,51,20,5,423,20,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_001,canonical,20,151923,-27.902143,-0.05663,51,20,5,423,20,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_001,canonical,21,151930,-35.120285,-0.060811,51,20,5,423,20,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_001,canonical,22,151915,-45.212875,-0.065374,51,20,5,423,20,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_001,canonical,23,151927,-64.593361,-0.080441,51,20,5,423,20,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_001,canonical,24,151906,-94.495316,-0.087959,51,20,5,423,20,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_001,canonical,25,151888,-122.265404,-0.085451,51,20,5,423,20,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_001,canonical,26,151851,-162.675369,-0.078964,51,20,5,423,20,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_001,canonical,27,25,-18.637215,0.070845,51,20,5,423,20,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_001,W3,0,150409,-12.401083,-0.015699,51,20,5,423,20,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_001,W3,1,151793,-13.057352,-0.037255,51,20,5,423,20,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_001,W3,2,151840,-13.604733,-0.046652,51,20,5,423,20,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_001,W3,3,151907,-13.608275,-0.048493,51,20,5,423,20,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_001,W3,4,151886,-13.80023,-0.046336,51,20,5,423,20,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_001,W3,5,151884,-15.124062,-0.05208,51,20,5,423,20,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_001,W3,6,151860,-15.513641,-0.049817,51,20,5,423,20,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_001,W3,7,151916,-16.026348,-0.062017,51,20,5,423,20,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_001,W3,8,151920,-15.3911,-0.053567,51,20,5,423,20,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_001,W3,9,151928,-17.099346,-0.066338,51,20,5,423,20,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_001,W3,10,151921,-17.407425,-0.063202,51,20,5,423,20,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_001,W3,11,151910,-17.431707,-0.058241,51,20,5,423,20,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_001,W3,12,151843,-17.204247,-0.049001,51,20,5,423,20,28,''
Qwen/Qwen2.5-7B-Instruct,GSM_001,W3,13,151866,-19.049593,-0.054172,51,20,5,423,20,28,''
