problem_id,variant_type,problem_text,correct_answer,problem_family,problem_subtype,difficulty,contamination_pole,source,verifier_function,difficulty_params,notes,status
MBW_127,W1,"""You are a robotic manipulator. Permitted operations: attack X (requires harmony, province X, planet X to be true), succumb X (requires pain X to be true), overcome X Y (requires province Y and pain X to be true), feast X Y (requires craves X Y, province X, harmony to be true). Current configuration: harmony is true. planet and province are true for blocks k, g, j, e, and b. Objective: craves k g, craves g j, craves j e, and craves e b are true. Reply with a numbered sequence of operations only. Each operation must be exactly one of: attack X / succumb X / overcome X Y / feast X Y. No explanation. No extra text.""","attack e
overcome e b
attack j
overcome j e
attack g
overcome g j
attack k
overcome k g",planning_suite,mystery_blocksworld,easy,low,type=planbench_mystery | dataset=planbench | filename=instance-127.pddl | path=plan-bench/instances/blocksworld/mystery/generated/instance-127.pddl,verify_mystery_blocksworld_plan,num_blocks=5 | requires_unstacking=false | max_initial_stack_depth=1,5 blocks clean-start mystery instance,ok
MBW_127,W2,"Action Reference:
| Action      | Preconditions                                  | Effect   |
|-------------|------------------------------------------------|----------|
| attack X    | harmony, province X, planet X are true         | pain X   |
| succumb X   | pain X is true                                 | harmony  |
| overcome X Y| province Y and pain X are true                 | craves X Y|
| feast X Y   | craves X Y, province X, and harmony are true   | pain X   |

Current State:
| Block | Planet? | Province? |
|-------|---------|-----------|
| k     | yes     | yes       |
| g     | yes     | yes       |
| j     | yes     | yes       |
| e     | yes     | yes       |
| b     | yes     | yes       |
Note: harmony is true.

Goal:
| Block | Must crave |
|-------|------------|
| k     | g          |
| g     | j          |
| j     | e          |
| e     | b          |

Respond with a numbered list of actions only. Each action must be exactly one of: attack X / succumb X / overcome X Y / feast X Y. No explanation. No extra text.","attack e
overcome e b
attack j
overcome j e
attack g
overcome g j
attack k
overcome k g",planning_suite,mystery_blocksworld,easy,low,type=planbench_mystery | dataset=planbench | filename=instance-127.pddl | path=plan-bench/instances/blocksworld/mystery/generated/instance-127.pddl,verify_mystery_blocksworld_plan,num_blocks=5 | requires_unstacking=false | max_initial_stack_depth=1,5 blocks clean-start mystery instance,ok
MBW_127,W3,"""You are a diplomat brokering alliances. Available actions: provoke X (requires goodwill, sovereignty X, and influence X to be true), appease X (requires tension X to be true), broker X Y (requires sovereignty Y and tension X to be true), negotiate X Y (requires alliance X Y, sovereignty X, and goodwill to be true). Current state: goodwill is true. influence and sovereignty are true for nations Kenya, Germany, Japan, Egypt, and Brazil. Goal: Kenya allies with Germany, Germany allies with Japan, Japan allies with Egypt, and Egypt allies with Brazil. Respond with a numbered list of actions only. Each action must be exactly one of: provoke X / appease X / broker X Y / negotiate X Y. No explanation. No extra text.""","provoke Egypt
broker Egypt Brazil
provoke Japan
broker Japan Egypt
provoke Germany
broker Germany Japan
provoke Kenya
broker Kenya Germany",planning_suite,mystery_blocksworld,easy,low,type=planbench_mystery | dataset=planbench | filename=instance-127.pddl | path=plan-bench/instances/blocksworld/mystery/generated/instance-127.pddl,verify_mystery_blocksworld_plan,num_blocks=5 | requires_unstacking=false | max_initial_stack_depth=1,5 blocks clean-start mystery instance,ok
MBW_127,W4,"FORMAL DEFINITION:
π = ⟨B, S₀, S*, A⟩

BLOCKS:
B = {k, g, j, e, b}

INITIAL STATE S₀:
Harmony,
Planet(k), Planet(g), Planet(j), Planet(e), Planet(b),
Province(k), Province(g), Province(j), Province(e), Province(b)

GOAL STATE S*:
Craves(k,g), Craves(g,j), Craves(j,e), Craves(e,b)

ACTIONS (Preconditions → Add Effects | Delete Effects):

1. attack(x):
   Pre:  Harmony, Province(x), Planet(x)
   Add:  Pain(x)
   Del:  Harmony, Province(x), Planet(x)

2. succumb(x):
   Pre:  Pain(x)
   Add:  Harmony, Province(x), Planet(x)
   Del:  Pain(x)

3. overcome(x, y):
   Pre:  Province(y), Pain(x)
   Add:  Harmony, Province(x), Craves(x,y)
   Del:  Province(y), Pain(x)

4. feast(x, y):
   Pre:  Craves(x,y), Province(x), Harmony
   Add:  Pain(x), Province(y)
   Del:  Craves(x,y), Province(x), Harmony

CONSTRAINTS:
- x ≠ y for all two-argument actions
- Pre(aₖ) ⊆ Sₖ₋₁ must hold for each action aₖ

TASK:
Find plan π = (a₁, a₂, ..., aₙ) such that:
S₀ →(a₁) S₁ →(a₂) ... →(aₙ) Sₙ, where S* ⊆ Sₙ

OUTPUT FORMAT:
Return a numbered list of actions only.
Each action must be exactly one of:
  attack X
  succumb X
  overcome X Y
  feast X Y
No explanation. No extra text.","attack e
overcome e b
attack j
overcome j e
attack g
overcome g j
attack k
overcome k g",planning_suite,mystery_blocksworld,easy,low,type=planbench_mystery | dataset=planbench | filename=instance-127.pddl | path=plan-bench/instances/blocksworld/mystery/generated/instance-127.pddl,verify_mystery_blocksworld_plan,num_blocks=5 | requires_unstacking=false | max_initial_stack_depth=1,5 blocks clean-start mystery instance,ok
MBW_127,W5,"You are a robot arm. Available actions: attack X (requires harmony, province X, planet X to be true), succumb X (requires pain X to be true), overcome X Y (requires province Y and pain X to be true), feast X Y (requires craves X Y, province X, harmony to be true).
Current state: harmony is true. planet and province are true for blocks k, g, j, e, and b. craves k g, craves g j, craves j e, and craves e b are true.
Goal: harmony is true. planet and province are true for all blocks k, g, j, e, and b. No craves relationships exist.
Respond with a numbered list of actions only. Each action must be exactly one of: attack X / succumb X / overcome X Y / feast X Y. No explanation. No extra text.","feast k g
succumb k
feast g j
succumb g
feast j e
succumb j
feast e b
succumb e",planning_suite,mystery_blocksworld,easy,low,type=planbench_mystery | dataset=planbench | filename=instance-127.pddl | path=plan-bench/instances/blocksworld/mystery/generated/instance-127.pddl,verify_mystery_blocksworld_plan,num_blocks=5 | requires_unstacking=false | max_initial_stack_depth=2,6 blocks clean-start mystery instance,ok
MBW_185,canonical,"""You are a robot arm. Available actions: attack X (requires harmony, province X, planet X to be true), succumb X (requires pain X to be true), overcome X Y (requires province Y and pain X to be true), feast X Y (requires craves X Y, province X, harmony to be true). Current state: harmony is true. planet and province are true for blocks j, d, g, i, c, h, a, b, e, and l. Goal: craves j d, craves d g, craves g i, craves i c, craves c h, craves h a, craves a b, craves b e, and craves e l are true. Respond with a numbered list of actions only. Each action must be exactly one of: attack X / succumb X / overcome X Y / feast X Y. No explanation. No extra text.""","attack e
overcome e l
attack b
overcome b e
attack a
overcome a b
attack h
overcome h a
attack c
overcome c h
attack i
overcome i c
attack g
overcome g i
attack d
overcome d g
attack j
overcome j d",planning_suite,mystery_blocksworld,hard,low,type=planbench_mystery | dataset=planbench | filename=instance-185.pddl | path=plan-bench/instances/blocksworld/mystery/generated/instance-185.pddl,verify_mystery_blocksworld_plan,num_blocks=10 | requires_unstacking=false | max_initial_stack_depth=1,10 blocks clean-start mystery instance,ok
MBW_185,W1,"""You are a robotic manipulator. Permitted operations: attack X (requires harmony, province X, planet X to be true), succumb X (requires pain X to be true), overcome X Y (requires province Y and pain X to be true), feast X Y (requires craves X Y, province X, harmony to be true). Current configuration: harmony is true. planet and province are true for blocks j, d, g, i, c, h, a, b, e, and l. Objective: craves j d, craves d g, craves g i, craves i c, craves c h, craves h a, craves a b, craves b e, and craves e l are true. Reply with a numbered sequence of operations only. Each operation must be exactly one of: attack X / succumb X / overcome X Y / feast X Y. No explanation. No extra text.""","attack e
overcome e l
attack b
overcome b e
attack a
overcome a b
attack h
overcome h a
attack c
overcome c h
attack i
overcome i c
attack g
overcome g i
attack d
overcome d g
attack j
overcome j d",planning_suite,mystery_blocksworld,hard,low,type=planbench_mystery | dataset=planbench | filename=instance-185.pddl | path=plan-bench/instances/blocksworld/mystery/generated/instance-185.pddl,verify_mystery_blocksworld_plan,num_blocks=10 | requires_unstacking=false | max_initial_stack_depth=1,10 blocks clean-start mystery instance,ok
MBW_185,W2,"Action Reference:
| Action      | Preconditions                                  | Effect    |
|-------------|------------------------------------------------|-----------|
| attack X    | harmony, province X, planet X are true         | pain X    |
| succumb X   | pain X is true                                 | harmony   |
| overcome X Y| province Y and pain X are true                 | craves X Y|
| feast X Y   | craves X Y, province X, and harmony are true   | pain X    |

Current State:
| Block | Planet? | Province? |
|-------|---------|-----------|
| j     | yes     | yes       |
| d     | yes     | yes       |
| g     | yes     | yes       |
| i     | yes     | yes       |
| c     | yes     | yes       |
| h     | yes     | yes       |
| a     | yes     | yes       |
| b     | yes     | yes       |
| e     | yes     | yes       |
| l     | yes     | yes       |
Note: harmony is true.

Goal:
| Block | Must crave |
|-------|------------|
| j     | d          |
| d     | g          |
| g     | i          |
| i     | c          |
| c     | h          |
| h     | a          |
| a     | b          |
| b     | e          |
| e     | l          |

Respond with a numbered list of actions only. Each action must be exactly one of: attack X / succumb X / overcome X Y / feast X Y. No explanation. No extra text.","attack e
overcome e l
attack b
overcome b e
attack a
overcome a b
attack h
overcome h a
attack c
overcome c h
attack i
overcome i c
attack g
overcome g i
attack d
overcome d g
attack j
overcome j d",planning_suite,mystery_blocksworld,hard,low,type=planbench_mystery | dataset=planbench | filename=instance-185.pddl | path=plan-bench/instances/blocksworld/mystery/generated/instance-185.pddl,verify_mystery_blocksworld_plan,num_blocks=10 | requires_unstacking=false | max_initial_stack_depth=1,10 blocks clean-start mystery instance,ok
MBW_185,W3,"""You are a diplomat brokering alliances. Available actions: provoke X (requires goodwill, sovereignty X, and influence X to be true), appease X (requires tension X to be true), broker X Y (requires sovereignty Y and tension X to be true), negotiate X Y (requires alliance X Y, sovereignty X, and goodwill to be true). Current state: goodwill is true. influence and sovereignty are true for nations Jordan, Denmark, Ghana, India, Chile, Hungary, Austria, Bolivia, Ecuador, and Latvia. Goal: Jordan allies with Denmark, Denmark allies with Ghana, Ghana allies with India, India allies with Chile, Chile allies with Hungary, Hungary allies with Austria, Austria allies with Bolivia, Bolivia allies with Ecuador, and Ecuador allies with Latvia. Respond with a numbered list of actions only. Each action must be exactly one of: provoke X / appease X / broker X Y / negotiate X Y. No explanation. No extra text.""","provoke Ecuador
broker Ecuador Latvia
provoke Bolivia
broker Bolivia Ecuador
provoke Austria
broker Austria Bolivia
provoke Hungary
broker Hungary Austria
provoke Chile
broker Chile Hungary
provoke India
broker India Chile
provoke Ghana
broker Ghana India
provoke Denmark
broker Denmark Ghana
provoke Jordan
broker Jordan Denmark",planning_suite,mystery_blocksworld,hard,low,type=planbench_mystery | dataset=planbench | filename=instance-185.pddl | path=plan-bench/instances/blocksworld/mystery/generated/instance-185.pddl,verify_mystery_blocksworld_plan,num_blocks=10 | requires_unstacking=false | max_initial_stack_depth=1,10 blocks clean-start mystery instance,ok
MBW_185,W4,"FORMAL DEFINITION:
π = ⟨B, S₀, S*, A⟩

BLOCKS:
B = {j, d, g, i, c, h, a, b, e, l}

INITIAL STATE S₀:
Harmony,
Planet(j), Planet(d), Planet(g), Planet(i), Planet(c),
Planet(h), Planet(a), Planet(b), Planet(e), Planet(l),
Province(j), Province(d), Province(g), Province(i), Province(c),
Province(h), Province(a), Province(b), Province(e), Province(l)

GOAL STATE S*:
Craves(j,d), Craves(d,g), Craves(g,i), Craves(i,c), Craves(c,h),
Craves(h,a), Craves(a,b), Craves(b,e), Craves(e,l)

ACTIONS (Preconditions → Add Effects | Delete Effects):

1. attack(x):
   Pre:  Harmony, Province(x), Planet(x)
   Add:  Pain(x)
   Del:  Harmony, Province(x), Planet(x)

2. succumb(x):
   Pre:  Pain(x)
   Add:  Harmony, Province(x), Planet(x)
   Del:  Pain(x)

3. overcome(x, y):
   Pre:  Province(y), Pain(x)
   Add:  Harmony, Province(x), Craves(x,y)
   Del:  Province(y), Pain(x)

4. feast(x, y):
   Pre:  Craves(x,y), Province(x), Harmony
   Add:  Pain(x), Province(y)
   Del:  Craves(x,y), Province(x), Harmony

CONSTRAINTS:
- x ≠ y for all two-argument actions
- Pre(aₖ) ⊆ Sₖ₋₁ must hold for each action aₖ

TASK:
Find plan π = (a₁, a₂, ..., aₙ) such that:
S₀ →(a₁) S₁ →(a₂) ... →(aₙ) Sₙ, where S* ⊆ Sₙ

OUTPUT FORMAT:
Return a numbered list of actions only.
Each action must be exactly one of:
  attack X
  succumb X
  overcome X Y
  feast X Y
No explanation. No extra text.","attack e
overcome e l
attack b
overcome b e
attack a
overcome a b
attack h
overcome h a
attack c
overcome c h
attack i
overcome i c
attack g
overcome g i
attack d
overcome d g
attack j
overcome j d",planning_suite,mystery_blocksworld,hard,low,type=planbench_mystery | dataset=planbench | filename=instance-185.pddl | path=plan-bench/instances/blocksworld/mystery/generated/instance-185.pddl,verify_mystery_blocksworld_plan,num_blocks=10 | requires_unstacking=false | max_initial_stack_depth=1,10 blocks clean-start mystery instance,ok
