defect,family,problem_id,model,variant,role,before,after,delta,source
BW_legacy_state_parser,BW,BW_282,Claude,W6,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_282,Claude,canonical,canonical,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_310,Claude,W1,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_310,Claude,W2,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_310,Claude,W3,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_310,Claude,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_310,Claude,W5,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_310,Claude,W6,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_310,Claude,canonical,canonical,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_331,Claude,W1,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_331,Claude,W2,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_331,Claude,W3,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_331,Claude,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_331,Claude,W5,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_331,Claude,W6,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_331,Claude,canonical,canonical,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_350,Claude,W1,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_350,Claude,W2,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_350,Claude,W3,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_350,Claude,W4,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_350,Claude,W5,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_350,Claude,W6,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_350,Claude,canonical,canonical,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_408,Claude,W1,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_408,Claude,W2,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_408,Claude,W3,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_408,Claude,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_408,Claude,W5,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_408,Claude,W6,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_408,Claude,canonical,canonical,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_467,Claude,W1,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_467,Claude,W2,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_467,Claude,W3,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_467,Claude,W4,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_467,Claude,W5,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_467,Claude,W6,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_467,Claude,canonical,canonical,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_495,Claude,W1,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_495,Claude,W2,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_495,Claude,W3,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_495,Claude,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_495,Claude,W5,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_495,Claude,W6,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_495,Claude,canonical,canonical,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E002,Claude,W1,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E002,Claude,W2,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E002,Claude,W3,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E002,Claude,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E002,Claude,W5,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E002,Claude,W6,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E002,Claude,canonical,canonical,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E015,Claude,W1,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E015,Claude,W2,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E015,Claude,W3,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E015,Claude,W4,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E015,Claude,W5,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E015,Claude,W6,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E015,Claude,canonical,canonical,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E017,Claude,W1,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E017,Claude,W2,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E017,Claude,W3,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E017,Claude,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E017,Claude,W5,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E017,Claude,W6,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E017,Claude,canonical,canonical,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E019,Claude,W1,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E019,Claude,W2,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E019,Claude,W3,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E019,Claude,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E019,Claude,W5,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E019,Claude,W6,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E019,Claude,canonical,canonical,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E100,Claude,W1,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E100,Claude,W2,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E100,Claude,W3,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E100,Claude,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E100,Claude,W5,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E100,Claude,W6,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E100,Claude,canonical,canonical,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_496,Claude,W1,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_496,Claude,W2,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_496,Claude,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_496,Claude,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_496,Claude,W5,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_496,Claude,W6,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_497,Claude,W1,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_497,Claude,W2,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_497,Claude,W3,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_497,Claude,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_497,Claude,W5,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_497,Claude,W6,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_498,Claude,W1,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_498,Claude,W2,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_498,Claude,W3,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_498,Claude,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_498,Claude,W5,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_498,Claude,W6,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_499,Claude,W1,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_499,Claude,W2,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_499,Claude,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_499,Claude,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_499,Claude,W5,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_499,Claude,W6,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_500,Claude,W1,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_500,Claude,W2,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_500,Claude,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_500,Claude,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_500,Claude,W5,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_500,Claude,W6,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_501,Claude,W1,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_501,Claude,W2,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_501,Claude,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_501,Claude,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_501,Claude,W5,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_501,Claude,W6,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_502,Claude,W1,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_502,Claude,W2,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_502,Claude,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_502,Claude,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_502,Claude,W5,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_502,Claude,W6,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_503,Claude,W1,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_503,Claude,W2,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_503,Claude,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_503,Claude,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_503,Claude,W5,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_503,Claude,W6,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_504,Claude,W1,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_504,Claude,W2,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_504,Claude,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_504,Claude,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_504,Claude,W5,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_504,Claude,W6,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_505,Claude,W1,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_505,Claude,W2,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_505,Claude,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_505,Claude,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_505,Claude,W5,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_505,Claude,W6,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_506,Claude,W1,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_506,Claude,W2,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_506,Claude,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_506,Claude,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_506,Claude,W5,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_506,Claude,W6,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_507,Claude,W1,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_507,Claude,W2,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_507,Claude,W3,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_507,Claude,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_507,Claude,W5,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_507,Claude,W6,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_508,Claude,W1,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_508,Claude,W2,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_508,Claude,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_508,Claude,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_508,Claude,W5,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_508,Claude,W6,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_509,Claude,W1,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_509,Claude,W2,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_509,Claude,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_509,Claude,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_509,Claude,W5,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_509,Claude,W6,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_510,Claude,W1,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_510,Claude,W2,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_510,Claude,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_510,Claude,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_510,Claude,W5,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_510,Claude,W6,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_511,Claude,W1,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_511,Claude,W2,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_511,Claude,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_511,Claude,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_511,Claude,W5,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_511,Claude,W6,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_512,Claude,W1,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_512,Claude,W2,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_512,Claude,W3,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_512,Claude,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_512,Claude,W5,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_512,Claude,W6,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_513,Claude,W1,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_513,Claude,W2,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_513,Claude,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_513,Claude,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_513,Claude,W5,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_513,Claude,W6,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_514,Claude,W1,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_514,Claude,W2,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_514,Claude,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_514,Claude,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_514,Claude,W5,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_514,Claude,W6,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_515,Claude,W1,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_515,Claude,W2,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_515,Claude,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_515,Claude,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_515,Claude,W5,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_515,Claude,W6,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_001,Claude,W1,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_001,Claude,W2,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_001,Claude,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_001,Claude,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_001,Claude,W5,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_001,Claude,W6,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_002,Claude,W1,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_002,Claude,W2,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_002,Claude,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_002,Claude,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_002,Claude,W5,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_002,Claude,W6,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_003,Claude,W1,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_003,Claude,W2,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_003,Claude,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_003,Claude,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_003,Claude,W5,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_003,Claude,W6,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_004,Claude,W1,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_004,Claude,W2,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_004,Claude,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
