family,model,variant,problem_id,error_class,canonical_gold,variant_gold,response_normalized,clone_family,rescored_correct,chance_i
BW,Claude,W3,BW_172,OTHER_ERROR,"pick-up f
stack f k
pick-up h
stack h f
pick-up j
stack j h
pick-up a
stack a j
pick-up b
stack b a
pick-up d
stack d b
pick-up e
stack e d
pick-up g
stack g e
pick-up l
stack l g
pick-up i
stack i l","select Felix
place Felix under Karen
select Helen
place Helen under Felix
select Jake
place Jake under Helen
select Amy
place Amy under Jake
select Ben
place Ben under Amy
select Dana
place Dana under Ben
select Ethan
place Ethan under Dana
select Gary
place Gary under Ethan
select Laura
place Laura under Gary
select Ivan
place Ivan under Laura",select ivan | select laura | release ivan | select laura | select gary | release laura | select gary | select ethan | release gary | select ethan | select dana | release ethan | select dana | select ben | release dana | select ben | select amy | release ben | select amy | select jake | release amy | select jake | select helen | release jake | select helen | select felix | release helen | select felix | select karen | release felix | select ivan | select laura | select gary | select ethan | select dana | select ben | select amy | select jake | select helen | select felix,SINGLETON_BW_172,False,0.0
BW,Claude,W3,BW_203,OTHER_ERROR,"pick-up j
 stack j h
 pick-up f
 stack f j
 pick-up k
 stack k f","select Jake
place Jake under Henry
select Frank
place Frank under Jake
select Kevin
place Kevin under Frank",select kevin | select frank | release kevin | select kevin | release frank | select frank | select jake,SINGLETON_BW_203,False,0.0
BW,Claude,W3,BW_227,OTHER_ERROR,"pick-up k
stack k a
pick-up c
stack c k
pick-up j
stack j c
pick-up i
stack i j
pick-up d
stack d i
pick-up g
stack g d
pick-up l
stack l g
pick-up f
stack f l","select Kevin
place Kevin under Amy
select Clara
place Clara under Kevin
select Jack
place Jack under Clara
select Ian
place Ian under Jack
select Derek
place Derek under Ian
select George
place George under Derek
select Laura
place Laura under George
select Felix
place Felix under Laura",select felix | select laura | release felix | select laura | select george | select derek | select ian | select jack | select clara | select kevin | select felix,SINGLETON_BW_227,False,0.0
BW,Claude,W3,BW_282,OTHER_ERROR,"pick-up i
 stack i b
 pick-up c
 stack c i
 pick-up h
 stack h c
 pick-up g
 stack g h","select Ivan
place Ivan under Bob
select Carol
place Carol under Ivan
select Henry
place Henry under Carol
select Grace
place Grace under Henry",select grace | select henry | release grace | select grace | release henry | select henry,SINGLETON_BW_282,False,0.0
BW,Claude,W3,BW_310,OTHER_ERROR,"pick-up b
 stack b d
 pick-up f
 stack f b
 pick-up a
 stack a f
 pick-up j
 stack j a
 pick-up g
 stack g j","select Bob
place Bob under Diana
select Frank
place Frank under Bob
select Alice
place Alice under Frank
select Jake
place Jake under Alice
select Grace
place Grace under Jake",select grace | select jake | release grace | select grace | release jake | select jake | select alice | release jake | select jake | release alice | select alice | select frank | release alice | select alice | release frank | select frank | select bob | release frank | select frank | release bob | select bob,SINGLETON_BW_310,False,0.0
BW,Claude,W3,BW_331,OTHER_ERROR,"pick-up j
 stack j l
 pick-up h
 stack h j","select Jake
place Jake under Lisa
select Henry
place Henry under Jake",select henry | select jake,SINGLETON_BW_331,False,0.0
BW,Claude,W3,BW_350,OTHER_ERROR,"pick-up l
 stack l d
 pick-up b
 stack b l
 pick-up g
 stack g b
 pick-up a
 stack a g
 pick-up k
 stack k a
 pick-up j
 stack j k
 pick-up i
 stack i j
 pick-up e
 stack e i
 pick-up f
 stack f e","select Lisa
place Lisa under Diana
select Bob
place Bob under Lisa
select Grace
place Grace under Bob
select Alice
place Alice under Grace
select Kevin
place Kevin under Alice
select Jake
place Jake under Kevin
select Ivan
place Ivan under Jake
select Eve
place Eve under Ivan
select Frank
place Frank under Eve",select frank | select eve | release frank | release eve | select frank | release frank | select eve | release eve | select ivan | release ivan | select jake | release jake | select kevin | release kevin | select alice | release alice | select grace | release grace | select bob | release bob | select lisa | release lisa,SINGLETON_BW_350,False,0.0
BW,Claude,W3,BW_408,OTHER_ERROR,"pick-up j
 stack j b
 pick-up g
 stack g j
 pick-up c
 stack c g
 pick-up d
 stack d c
 pick-up h
 stack h d
 pick-up l
 stack l h
 pick-up a
 stack a l","select Jake
place Jake under Bob
select Grace
place Grace under Jake
select Carol
place Carol under Grace
select Diana
place Diana under Carol
select Henry
place Henry under Diana
select Lisa
place Lisa under Henry
select Alice
place Alice under Lisa",select alice | select lisa | release alice | select alice | release lisa | select lisa | select henry | select diana | select carol | select grace | select jake,SINGLETON_BW_408,False,0.0
BW,Claude,W3,BW_467,OTHER_ERROR,"pick-up f
stack f h
pick-up a
stack a f
pick-up j
stack j a
pick-up l
stack l j
pick-up i
stack i l
pick-up g
stack g i","select Felix
place Felix under Hannah
select Amy
place Amy under Felix
select Jake
place Jake under Amy
select Lisa
place Lisa under Jake
select Ian
place Ian under Lisa
select Gloria
place Gloria under Ian",select gloria | select ian | release gloria | select gloria | release ian | select ian | select lisa | select jake | select amy | select felix,SINGLETON_BW_467,False,0.0
BW,Claude,W3,BW_495,OTHER_ERROR,"pick-up e
 stack e h
 pick-up i
 stack i e
 pick-up l
 stack l i
 pick-up c
 stack c l","select Eve
place Eve under Henry
select Ivan
place Ivan under Eve
select Lisa
place Lisa under Ivan
select Carol
place Carol under Lisa",select carol | select lisa | release carol | select carol | release lisa | select lisa | select ivan | select eve,SINGLETON_BW_495,False,0.0
BW,Claude,W3,BW_E015,OTHER_ERROR,"unstack c b
put-down c
pick-up a
stack a b","remove Clara from Brian
release Clara
select Aaron
place Aaron under Brian",select aaron,SINGLETON_BW_E015,False,0.0
BW,Claude,W3,BW_E017,OTHER_ERROR,"pick-up a
stack a b
pick-up c
stack c a","select Aaron
place Aaron under Brian
select Clara
place Clara under Aaron",select clara | select aaron | release clara | select brian | select clara,SINGLETON_BW_E017,False,0.0
BW,Claude,W3,BW_E019,OTHER_ERROR,"unstack a b
stack a c
pick-up b
stack b a","remove Aaron from Brian
release Aaron
select Aaron
place Aaron under Clara
select Brian
place Brian under Aaron",select brian | select aaron,SINGLETON_BW_E019,False,0.0
BW,Claude,W3,MBW_001,OTHER_ERROR,"attack h
overcome h l
attack b
overcome b h
attack d
overcome d b
attack g
overcome g d
attack i
overcome i g
attack f
overcome f i
attack j
overcome j f","provoke Hungary
broker Hungary Latvia
provoke Belgium
broker Belgium Hungary
provoke Denmark
broker Denmark Belgium
provoke Greece
broker Greece Denmark
provoke Iceland
broker Iceland Greece
provoke Finland
broker Finland Iceland
provoke Jordan
broker Jordan Finland",provoke jordan | appease jordan | broker jordan finland | negotiate jordan finland | provoke finland | appease finland | broker finland iceland | negotiate finland iceland | provoke iceland | appease iceland | broker iceland greece | negotiate iceland greece | provoke greece | appease greece | broker greece denmark | negotiate greece denmark | provoke denmark | appease denmark | broker denmark belgium | negotiate denmark belgium | provoke belgium | appease belgium | broker belgium hungary | negotiate belgium hungary | provoke hungary | appease hungary | broker hungary latvia | negotiate hungary latvia,SINGLETON_MBW_001,False,0.0
BW,Claude,W3,MBW_10,OTHER_ERROR,"attack b
overcome b f
attack a
overcome a b
attack e
overcome e a
attack d
overcome d e","provoke Brazil
broker Brazil France
provoke Argentina
broker Argentina Brazil
provoke Ethiopia
broker Ethiopia Argentina
provoke Denmark
broker Denmark Ethiopia
",provoke denmark | broker denmark ethiopia | provoke ethiopia | broker ethiopia argentina | provoke argentina | broker argentina brazil | provoke brazil | broker brazil france,SINGLETON_MBW_10,False,0.0
BW,Claude,W3,MBW_100,OTHER_ERROR,"attack l
overcome l i
attack j
overcome j l
attack b
overcome b j","provoke Uruguay
broker Uruguay Estonia
provoke Thailand
broker Thailand Uruguay
provoke Morocco
broker Morocco Thailand",provoke morocco | broker morocco thailand | provoke thailand | broker thailand uruguay | provoke uruguay | broker uruguay estonia,SINGLETON_MBW_100,False,0.0
BW,Claude,W3,MBW_127,OTHER_ERROR,"attack e
overcome e b
attack j
overcome j e
attack g
overcome g j
attack k
overcome k g","provoke Egypt
broker Egypt Brazil
provoke Japan
broker Japan Egypt
provoke Germany
broker Germany Japan
provoke Kenya
broker Kenya Germany",provoke kenya | broker kenya germany | provoke germany | broker germany japan | provoke japan | broker japan egypt | provoke egypt | broker egypt brazil,SINGLETON_MBW_127,False,0.0
BW,Claude,W3,MBW_185,OTHER_ERROR,"attack e
overcome e l
attack b
overcome b e
attack a
overcome a b
attack h
overcome h a
attack c
overcome c h
attack i
overcome i c
attack g
overcome g i
attack d
overcome d g
attack j
overcome j d","provoke Ecuador
broker Ecuador Latvia
provoke Bolivia
broker Bolivia Ecuador
provoke Austria
broker Austria Bolivia
provoke Hungary
broker Hungary Austria
provoke Chile
broker Chile Hungary
provoke India
broker India Chile
provoke Ghana
broker Ghana India
provoke Denmark
broker Denmark Ghana
provoke Jordan
broker Jordan Denmark",provoke jordan | broker jordan denmark | negotiate jordan denmark | provoke denmark | broker denmark ghana | negotiate denmark ghana | provoke ghana | broker ghana india | negotiate ghana india | provoke india | broker india chile | negotiate india chile | provoke chile | broker chile hungary | negotiate chile hungary | provoke hungary | broker hungary austria | negotiate hungary austria | provoke austria | broker austria bolivia | negotiate austria bolivia | provoke bolivia | broker bolivia ecuador | negotiate bolivia ecuador | provoke ecuador | broker ecuador latvia | negotiate ecuador latvia,SINGLETON_MBW_185,False,0.0
BW,Claude,W3,BW_496,PARTIAL_INTRUSION,"pick-up f
stack f i
pick-up c
stack c f
pick-up d
stack d c
pick-up k
stack k d
pick-up g
stack g k
pick-up e
stack e g
pick-up a
stack a e
pick-up l
stack l a
pick-up h
stack h l
pick-up j
stack j h","recruit Frank
promote_over Frank Isabel
recruit Carol
promote_over Carol Frank
recruit David
promote_over David Carol
recruit Kevin
promote_over Kevin David
recruit Grace
promote_over Grace Kevin
recruit Emma
promote_over Emma Grace
recruit Alice
promote_over Alice Emma
recruit Laura
promote_over Laura Alice
recruit Henry
promote_over Henry Laura
recruit James
promote_over James Henry",pick-up j | stack j h | pick-up h | stack h l | pick-up l | stack l a | pick-up a | stack a e | pick-up e | stack e g | pick-up g | stack g k | pick-up k | stack k d | pick-up d | stack d c | pick-up c | stack c f | pick-up f | stack f i,SINGLETON_BW_496,False,0.0
BW,Claude,W3,BW_497,PARTIAL_INTRUSION,"pick-up e
stack e c
pick-up l
stack l e","retrieve Encyclopedia
place_on Encyclopedia Cookbook
retrieve Literature
place_on Literature Encyclopedia",pick-up c | put-down c | pick-up e | stack e c | pick-up l | stack l e,SINGLETON_BW_497,True,0.0
BW,Claude,W3,BW_498,PARTIAL_INTRUSION,"pick-up a
stack a g
pick-up l
stack l a
pick-up d
stack d l
pick-up f
stack f d
pick-up b
stack b f
pick-up c
stack c b
pick-up e
stack e c
pick-up j
stack j e
pick-up k
stack k j","hire Alice
promote_above Alice Grace
hire Liam
promote_above Liam Alice
hire David
promote_above David Liam
hire Frank
promote_above Frank David
hire Bob
promote_above Bob Frank
hire Carol
promote_above Carol Bob
hire Emma
promote_above Emma Carol
hire Jack
promote_above Jack Emma
hire Kate
promote_above Kate Jack",pick-up g | put-down g | pick-up a | stack a g | pick-up l | stack l a | pick-up d | stack d l | pick-up f | stack f d | pick-up b | stack b f | pick-up c | stack c b | pick-up e | stack e c | pick-up j | stack j e | pick-up k | stack k j,SINGLETON_BW_498,True,0.0
BW,Claude,W3,BW_499,PARTIAL_INTRUSION,"pick-up e
stack e l
pick-up c
stack c e
pick-up a
stack a c
pick-up j
stack j a","recruit Emma
promote Emma Laura
recruit Carol
promote Carol Emma
recruit Alice
promote Alice Carol
recruit John
promote John Alice",pick-up j | stack j a | pick-up a | stack a c | pick-up c | stack c e | pick-up e | stack e l,SINGLETON_BW_499,False,0.0
BW,Claude,W3,BW_500,PARTIAL_INTRUSION,"pick-up b
stack b l
pick-up c
stack c b
pick-up g
stack g c
pick-up a
stack a g
pick-up d
stack d a
pick-up k
stack k d
pick-up e
stack e k","recruit Bob
promote Bob Laura
recruit Carol
promote Carol Bob
recruit George
promote George Carol
recruit Alice
promote Alice George
recruit David
promote David Alice
recruit Kevin
promote Kevin David
recruit Emily
promote Emily Kevin",pick-up e | pick-up k | stack e k | pick-up d | stack k d | pick-up a | stack d a | pick-up g | stack a g | pick-up c | stack g c | pick-up b | stack c b | pick-up l | stack b l,SINGLETON_BW_500,False,0.0
BW,Claude,W3,BW_501,PARTIAL_INTRUSION,"pick-up j
stack j d
pick-up g
stack g j
pick-up e
stack e g
pick-up a
stack a e
pick-up k
stack k a
pick-up i
stack i k
pick-up c
stack c i","recruit James
promote James David
recruit George
promote George James
recruit Emma
promote Emma George
recruit Alice
promote Alice Emma
recruit Kevin
promote Kevin Alice
recruit Isabella
promote Isabella Kevin
recruit Carol
promote Carol Isabella",pick-up c | stack c i | pick-up i | stack i k | pick-up k | stack k a | pick-up a | stack a e | pick-up e | stack e g | pick-up g | stack g j | pick-up j | stack j d,SINGLETON_BW_501,False,0.0
BW,Claude,W3,BW_502,PARTIAL_INTRUSION,"pick-up i
stack i e
pick-up h
stack h i
pick-up d
stack d h","recruit Isabella
promote Isabella Edward
recruit Henry
promote Henry Isabella
recruit Diana
promote Diana Henry",pick-up d | stack d h | pick-up h | stack h i | pick-up i | stack i e,SINGLETON_BW_502,False,0.0
BW,Claude,W3,BW_503,PARTIAL_INTRUSION,"pick-up i
stack i l
pick-up e
stack e i
pick-up b
stack b e
pick-up j
stack j b
pick-up k
stack k j
pick-up h
stack h k
pick-up d
stack d h
pick-up c
stack c d
pick-up a
stack a c
pick-up g
stack g a
pick-up f
stack f g","recruit Irene
promote_over Irene Larry
recruit Emma
promote_over Emma Irene
recruit Bob
promote_over Bob Emma
recruit James
promote_over James Bob
recruit Karen
promote_over Karen James
recruit Henry
promote_over Henry Karen
recruit David
promote_over David Henry
recruit Carol
promote_over Carol David
recruit Alice
promote_over Alice Carol
recruit Grace
promote_over Grace Alice
recruit Frank
promote_over Frank Grace",pick-up f | stack f g | pick-up g | stack g a | pick-up a | stack a c | pick-up c | stack c d | pick-up d | stack d h | pick-up h | stack h k | pick-up k | stack k j | pick-up j | stack j b | pick-up b | stack b e | pick-up e | stack e i | pick-up i | stack i l,SINGLETON_BW_503,False,0.0
BW,Claude,W3,BW_504,PARTIAL_INTRUSION,"pick-up l
stack l b
pick-up e
stack e l
pick-up k
stack k e
pick-up f
stack f k
pick-up h
stack h f
pick-up a
stack a h","mobilize Lima
position Lima Bravo
mobilize Echo
position Echo Lima
mobilize Kilo
position Kilo Echo
mobilize Foxtrot
position Foxtrot Kilo
mobilize Hotel
position Hotel Foxtrot
mobilize Alpha
position Alpha Hotel",pick-up a | stack a h | pick-up h | stack h f | pick-up f | stack f k | pick-up k | stack k e | pick-up e | stack e l | pick-up l | stack l b,SINGLETON_BW_504,False,0.0
BW,Claude,W3,BW_505,PARTIAL_INTRUSION,"pick-up b
stack b h
pick-up g
stack g b
pick-up d
stack d g
pick-up c
stack c d","recruit Bob
promote Bob Henry
recruit Grace
promote Grace Bob
recruit David
promote David Grace
recruit Carol
promote Carol David",pick-up c | stack c d | pick-up d | stack d g | pick-up g | stack g b | pick-up b | stack b h,SINGLETON_BW_505,False,0.0
BW,Claude,W3,BW_506,PARTIAL_INTRUSION,"pick-up b
stack b f
pick-up g
stack g b","recruit Bob
promote Bob Frank
recruit Grace
promote Grace Bob",pick-up g | pick-up b | stack b f | stack g b,SINGLETON_BW_506,False,0.0
BW,Claude,W3,BW_507,PARTIAL_INTRUSION,"pick-up h
stack h e
pick-up j
stack j h","recruit Henry
promote Henry Eve
recruit Jack
promote Jack Henry",pick-up e | put-down e | pick-up h | stack h e | pick-up j | stack j h,SINGLETON_BW_507,True,0.0
BW,Claude,W3,BW_508,OTHER_ERROR,"pick-up b
stack b f
pick-up g
stack g b
pick-up c
stack c g
pick-up e
stack e c","recruit Bob
promote Bob Frank
recruit Grace
promote Grace Bob
recruit Carol
promote Carol Grace
recruit Emma
promote Emma Carol",pick-up e | stack e c | pick-up c | unstack e c | stack c g | pick-up g | unstack c g | stack g b | pick-up b | unstack g b | stack b f | pick-up g | stack g b | pick-up c | stack c g | pick-up e | stack e c,SINGLETON_BW_508,False,0.0
BW,Claude,W3,BW_509,PARTIAL_INTRUSION,"pick-up j
stack j i
pick-up f
stack f j
pick-up d
stack d f
pick-up h
stack h d","recruit James
promote James Irene
recruit Frank
promote Frank James
recruit David
promote David Frank
recruit Helen
promote Helen David",pick-up h | pick-up d | stack h d | pick-up d | pick-up f | stack d f | pick-up f | pick-up j | stack f j | pick-up j | stack j i,SINGLETON_BW_509,False,0.0
